date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:38:05	17476/17476	---M--	200	added ('OK')	image/jpeg	etag:%22b11a97998b5a3e3b407212313b2b38ad%22	https://s3.ap-southeast-1.amazonaws.com/cdn.kadio.id/upload/invitation/1649774237_g-7.jpg	/Users/bs/theme/master_wedding/nunung6/s3.ap-southeast-1.amazonaws.com/cdn.kadio.id/upload/invitation/1649774237_g-7.jpg	(from https://kadio.id/demo/ocean-rose)
16:38:06	27611/27611	---M--	200	added ('OK')	image/jpeg	etag:%22d600af9eef15f1415a7712e10a53055d%22	https://s3.ap-southeast-1.amazonaws.com/cdn.kadio.id/upload/invitation/1649774237_g-8.jpg	/Users/bs/theme/master_wedding/nunung6/s3.ap-southeast-1.amazonaws.com/cdn.kadio.id/upload/invitation/1649774237_g-8.jpg	(from https://kadio.id/demo/ocean-rose)
16:38:07	32416/32416	---M--	200	added ('OK')	image/jpeg	etag:%223a232e4bb5a2b267b6e73d445cec4793%22	https://s3.ap-southeast-1.amazonaws.com/cdn.kadio.id/upload/invitation/1649774237_g-9.jpg	/Users/bs/theme/master_wedding/nunung6/s3.ap-southeast-1.amazonaws.com/cdn.kadio.id/upload/invitation/1649774237_g-9.jpg	(from https://kadio.id/demo/ocean-rose)
16:38:08	29420/29420	---M--	200	added ('OK')	image/jpeg	etag:%22681d30220c573a1f3baa363644badc98%22	https://s3.ap-southeast-1.amazonaws.com/cdn.kadio.id/upload/invitation/1649774237_g-10.jpg	/Users/bs/theme/master_wedding/nunung6/s3.ap-southeast-1.amazonaws.com/cdn.kadio.id/upload/invitation/1649774237_g-10.jpg	(from https://kadio.id/demo/ocean-rose)
16:38:09	41392/41392	---M--	200	added ('OK')	image/jpeg	etag:%225ce1db3e99ddac98cb0a3e6c460455bf%22	https://s3.ap-southeast-1.amazonaws.com/cdn.kadio.id/upload/invitation/1649774237_g-11.jpg	/Users/bs/theme/master_wedding/nunung6/s3.ap-southeast-1.amazonaws.com/cdn.kadio.id/upload/invitation/1649774237_g-11.jpg	(from https://kadio.id/demo/ocean-rose)
16:38:10	39669/39669	---M--	200	added ('OK')	image/jpeg	etag:%22bbd436db0ad2dab3184302ad5d682f19%22	https://s3.ap-southeast-1.amazonaws.com/cdn.kadio.id/upload/invitation/1649774237_g-12.jpg	/Users/bs/theme/master_wedding/nunung6/s3.ap-southeast-1.amazonaws.com/cdn.kadio.id/upload/invitation/1649774237_g-12.jpg	(from https://kadio.id/demo/ocean-rose)
16:38:11	1601/1601	---M--	200	added ('OK')	image/png	etag:%222cba1e7227e3af87e9f80a3105809de1%22	https://s3.ap-southeast-1.amazonaws.com/cdn.kadio.id/images/icon/send-blue.png	/Users/bs/theme/master_wedding/nunung6/s3.ap-southeast-1.amazonaws.com/cdn.kadio.id/images/icon/send-blue.png	(from https://kadio.id/demo/ocean-rose)
16:38:12	710/710	---M--	200	added ('OK')	image/png	etag:%221bdc5803851edf96a819fe4eabbe6b65%22	https://s3.ap-southeast-1.amazonaws.com/cdn.kadio.id/images/icon/gift-white.png	/Users/bs/theme/master_wedding/nunung6/s3.ap-southeast-1.amazonaws.com/cdn.kadio.id/images/icon/gift-white.png	(from https://kadio.id/demo/ocean-rose)
16:38:14	148528/148528	---M--	200	added ('OK')	image/png	etag:%2202c8c21900932805486871fdcb9a65b2%22	https://s3.ap-southeast-1.amazonaws.com/cdn.kadio.id/images/kdo2/rsvp-flower.png	/Users/bs/theme/master_wedding/nunung6/s3.ap-southeast-1.amazonaws.com/cdn.kadio.id/images/kdo2/rsvp-flower.png	(from https://kadio.id/demo/ocean-rose)
16:38:14	11327/11327	---M--	200	added ('OK')	image/svg+xml	etag:%22bfd06258f072fdfd4244009b91541c52%22	https://s3.ap-southeast-1.amazonaws.com/cdn.kadio.id/images/logo/logo-fix.svg	/Users/bs/theme/master_wedding/nunung6/s3.ap-southeast-1.amazonaws.com/cdn.kadio.id/images/logo/logo-fix.svg	(from https://kadio.id/demo/ocean-rose)
16:38:16	14239/14239	---MCZ	200	added ('OK')	application/javascript	etag:%22379f-cNv9OKDx/DsafZ+tq1h4ZITDTxc%22	https://unpkg.com/aos@2.3.1/dist/aos.js	/Users/bs/theme/master_wedding/nunung6/unpkg.com/aos@2.3.1/dist/aos.js	(from https://kadio.id/demo/ocean-rose)
16:38:17	58862/58862	---M-Z	200	added ('OK')	application/javascript	etag:%225f7c5ca4-e5ee%22	https://cdnjs.cloudflare.com/ajax/libs/moment.js/2.29.1/moment.min.js	/Users/bs/theme/master_wedding/nunung6/cdnjs.cloudflare.com/ajax/libs/moment.js/2.29.1/moment.min.js	(from https://kadio.id/demo/ocean-rose)
16:38:18	114925/114925	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e71-1c0ed%22	https://cdnjs.cloudflare.com/ajax/libs/gsap/1.20.3/TweenMax.min.js	/Users/bs/theme/master_wedding/nunung6/cdnjs.cloudflare.com/ajax/libs/gsap/1.20.3/TweenMax.min.js	(from https://kadio.id/demo/ocean-rose)
16:38:19	51/51	---MCZ	200	added ('OK')	text/plain	date:Thu,%2023%20Feb%202023%2009:38:18%20GMT	https://fonts.googleapis.com/robots.txt		(from https://kadio.id/demo/ocean-rose)
16:38:19	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2023%20Feb%202023%2009:38:19%20GMT	https://fonts.gstatic.com/robots.txt		(from https://kadio.id/demo/ocean-rose)
16:38:21	76340/76340	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2011%20Jul%202022%2020:34:56%20GMT	https://fonts.gstatic.com/s/dancingscript/v24/If2cXTr6YS-zF4S-kcSWSVi_sxjsohD9F50Ruu7BMSoHTQ.ttf	/Users/bs/theme/master_wedding/nunung6/fonts.gstatic.com/s/dancingscript/v24/If2cXTr6YS-zF4S-kcSWSVi_sxjsohD9F50Ruu7BMSoHTQ.ttf	(from https://fonts.googleapis.com/css2?family=Dancing+Script:wght@400;500&family=Roboto:wght@100;300;400&display=swap)
